//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 		255 128 0 			155 0 0 			1.9		0.1		0.9			100 60 0			1000.0		10.0		0.9			120 40 40			0 0 0			67 67 67 240			255 127 93 71			255 83 11 0			122	0	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 			255 5 8 			5 8 0 			0.9		0.3		0.6			160 100 0			1000.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 124 124 124			255 34 27 0			122	0	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot			SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 	255 255 0 			5 0 0 			0.9		0.3		0.7			200 100 0			1000.0		200.0		0.9			30 20 0			3 3 3			38 38 55 240			255 77 77 77			255 88 66 41			0	30	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 	255 128 0 			255 0 0 			-0.1		0.3		0.5			150 100 0			1000.0		200.0		0.9			70 27 10			50 43 36			53 62 68 240			255 124 106 116			255 52 27 0			0	90	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 128 0 			255 128 0 			8.3		0.9		0.1			140 100 0			1000.0		0.0		0.8			100 34 25			120 92 88			185 160 160 240			255 66 66 66			255 90 70 20			0	90	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250  255 128 0 			255 0 0 			3.6		0.9		-0.1			100 50 0			1000.0		0.0		0.5			120 40 40			159 142 106			145 170 170 240			255 124 60 60			255 89 91 44			0	90	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 	255 128 0 			255 128 0 			2.5		0.9		-0.1			150 0 150			1000.0		10.0		0.9			120 100 100			180 255 255			90 170 170 240			255 64 64 64			255 90 80 33			0	90	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 	255 47 0 			255 0 0 			2.5		0.3		0.3			110 40 0			1000.0		10.0		0.8			120 40 40			200 123 96			143 121 87 240			255 64 64 64			255 114 57 27			0	90	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 				255 128 0 			155 0 0 			1.9		0.5		0.6			100 60 0			1000.0		10.0		0.9			120 40 40			0 0 0			67 67 67 240			255 55 55 55			255 120 50 0			0	90	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 	255 5 8 			5 8 0 			0.9		0.5		0.7			160 100 0			1000.0		200.0		0.9			70 27 10			0 0 0			71 46 53 240			255 77 77 77			255 122 55 33			0	30	0	1.00		
//
///////////////////////////////////////////CLOUDY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot			SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		0 0 0 			0 0 0 			-0.1		0.9		0.9			200 100 0			1000.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			255 66 124 124			255 34 27 0			44	0	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		0 0 0 			0 0 0 			-0.1		0.9		0.9			150 100 0			1000.0		100.0		0.9			70 27 10			50 43 36			53 62 68 240			255 66 124 124			255 34 27 0			44	0	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		0 0 0 			0 0 0 			-0.1		0.9		0.8			140 100 0			1000.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			255 64 124 124			255 34 27 0			122	0	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			0 0 0 			0 0 0 			-0.1		0.9		0.8			100 50 0			1000.0		100.0		0.5			120 40 40			159 142 106			145 170 170 240			255 64 64 64			255 66 55 21			122	0	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			0 0 0 			0 0 0 			-0.1		0.9		0.3			150 0 150			1000.0		10.0		0.9			120 100 100			88 88 88			90 170 170 240			255 124 124 124			255 66 55 21			122	0	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 			0 0 0 			0 0 0 			-0.1		0.9		0.9			110 40 0			1000.0		10.0		0.8			120 40 40			88 88 88			153 95 87 240			255 64 64 64			255 66 66 50			122	0	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 	 0 0 0 			0 0 0 			-0.1		0.9		0.9			100 60 0			1000.0		10.0		0.9			120 52 79			88 88 88			67 67 67 240			255 124 124 124			255 34 27 0			122	0	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 		0 0 8 			0 0 0 			-0.1		0.9		0.9			160 100 0			1000.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 124 124 124			255 34 27 0			44	0	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot			SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		255 255 0 			5 0 0 			0.9		0.5		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			53 62 68 240			255 89 97 80			255 17 86 109			44	120	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		255 128 0 			255 0 0 			-0.1		0.3		0.9			150 100 0			1500.0		100.0		0.9			23 30 20			50 43 36			53 62 68 240			255 103 107 80			255 10 90 100			88	120	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 128 0 			255 255 255 			8.3		0.3		0.8			140 100 0			1500.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			255 124 124 69			255 91 9 0			75	120	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 		255 128 0 			255 255 255 			3.3		0.3		0.3			100 50 0			1500.0		5.0		0.5			120 40 40			159 142 106			145 170 170 240			255 62 64 44			255 80 36 22			81	120	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250  255 128 0 			255 128 0 			2.5		0.9		0.1			150 0 150			1500.0		65.0		0.9			120 100 100			180 255 255			90 170 170 240			255 60 60 46			255 86 84 52			105	120	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 			255 25 0 			255 255 255 			7.5		0.5		0.6			110 40 0			1500.0		5.0		0.8			120 40 40			200 123 96			148 134 97 240			255 66 66 46			255 80 72 32			99	120	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 			255 128 0 			155 0 0 			1.9		0.3		0.3			100 60 0			1500.0		10.0		0.9			120 40 40			0 0 0			67 67 67 240			255 118 89 48			255 69 28 6			62	120	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 		255 5 8 			5 8 0 			0.9		0.3		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 62 62 124			255 132 80 40			44	120	0	1.00		
//
///////////////////////////////////////////SUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot			SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		255 255 0 			5 0 0 			0.9		0.5		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			53 62 68 240			255 89 97 80			255 17 86 109			44	120	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		255 128 0 			255 0 0 			-0.1		0.3		0.9			150 100 0			1500.0		100.0		0.9			23 30 20			50 43 36			53 62 68 240			255 103 107 80			255 10 90 100			88	120	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 255 255 			122 122 0 			8.3		0.3		0.8			140 100 0			1500.0		100.0		0.8			100 34 25			120 92 88			185 160 160 240			255 124 124 69			255 91 9 0			75	120	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 	255 255 255 			122 122 0 			3.3		0.3		0.3			100 50 0			1500.0		5.0		0.5			120 40 40			159 142 106			145 170 170 240			255 62 64 44			255 80 36 22			81	120	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 	255 128 0 			255 128 0 			2.5		0.9		0.1			150 0 150			1500.0		65.0		0.9			120 100 100			180 255 255			90 170 170 240			255 60 60 46			255 86 84 52			105	120	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			255 0 0 			7.5		0.5		0.6			110 40 0			1500.0		5.0		0.8			120 40 40			152 123 96			148 134 97 240			255 66 66 46			255 80 72 32			99	120	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 				255 128 0 			155 0 0 			1.9		0.3		0.3			100 60 0			1500.0		10.0		0.9			120 40 40			54 55 55			67 67 67 240			255 118 89 48			255 69 28 6			62	120	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 		255 5 8 			5 8 0 			0.9		0.3		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 62 62 124			255 132 80 40			44	120	0	1.00		
//
///////////////////////////////////////////CLOUDY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		0 0 0 			0 0 0 			0.9		0.3		0.3			200 100 0			1150.0		-22.0		0.9			30 20 0			23 28 30			32 43 66 240			255 77 77 77			255 99 99 83			122	0	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		0 0 0 			0 0 0 			0.9		0.3		0.5			200 100 0			1150.0		-22.0		0.9			70 27 10			23 28 30			26 58 66 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 			0 0 0 			0 0 0 			3.4		0.3		0.3			200 100 0			1150.0		-22.0		0.8			100 34 25			23 28 30			42 77 88 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 		0 0 0 			0 0 0 			-0.1		0.3		0.1			200 50 0			1150.0		-22.0		0.5			120 40 40			46 58 61			52 77 88 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			0 0 0 			0 9 9 			1.9		0.3		0.3			80 0 120			1150.0		-22.0		0.3			120 100 100			92 116 123			97 125 125 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 	0 0 0 			0 0 0 			3.5		0.3		0.3			80 0 0			1150.0		-22.0		0.8			120 100 100			46 58 61			102 128 134 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 		0 0 0 			0 0 0 			1.9		0.1		0.9			80 50 0			1150.0		-22.0		0.9			120 100 100			46 58 61			105 126 134 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 		0 0 0 			0 0 0 			0.9		0.1		0.9			200 100 0			1150.0		-22.0		0.9			70 27 10			23 28 30			41 77 74 240			255 124 124 124			255 48 48 48			122	0	0	1.00		
//
///////////////////////////////////////////RAINY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 			0 0 0 			0 0 0 			0.9		0.9		0.6			200 100 0			650.0		155.0		0.9			30 20 0			0 0 0			58 115 150 240			255 38 64 98			255 0 64 20			90	55	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 			0 0 0 			0 0 0 			0.9		0.9		0.7			200 100 0			650.0		5.0		0.9			70 27 10			0 0 0			59 68 77 240			255 94 66 55			255 22 66 33			90	120	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 			0 0 0 			0 0 0 			3.4		0.8		0.3			200 100 0			650.0		161.0		0.8			100 34 25			0 0 0			62 72 77 240			255 88 89 110			255 0 64 20			90	120	100	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 		0 0 0 			0 0 0 			-0.1		0.7		0.5			80 80 0			650.0		5.0		0.8			120 40 40			0 0 0			107 117 122 240			255 80 61 81			255 14 61 20			90	120	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 		0 0 0 			0 0 0 			0.9		0.5		0.7			80 50 120			650.0		5.0		0.7			120 100 100			0 0 0			141 141 140 240			255 69 69 69			255 55 55 55			90	120	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 		0 0 0 			0 0 0 			3.5		0.8		0.8			80 50 0			650.0		5.0		0.8			120 40 40			0 0 0			116 135 144 240			255 60 90 85			255 38 42 22			90	120	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 			0 0 0 			0 2 0 			3.5		0.8		0.8			80 50 0			650.0		5.0		0.8			120 40 40			0 0 0			116 135 144 240			255 60 90 85			255 38 42 22			90	120	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 			0 0 0 			0 0 0 			0.9		0.1		0.5			200 100 0			650.0		188.0		0.9			70 27 10			0 0 0			80 105 144 240			255 38 64 98			255 0 55 20			90	120	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 	   255 255 0 			5 0 0 			0.9		0.3		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			255 84 109 141			255 34 17 77			0	0	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		255 128 0 			255 0 0 			-0.1		0.7		0.5			150 100 0			1500.0		100.0		0.9			70 27 10			50 43 36			53 62 68 240			255 124 93 131			255 34 17 14			0	0	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 128 0 			155 155 155 			8.3		0.9		0.1			140 100 0			1500.0		100.0		0.8			100 34 25			120 92 88			159 138 120 240			255 88 88 88			255 144 77 0			0	69	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			155 155 155 			3.8		0.9		0.1			100 50 0			1500.0		100.0		0.5			120 40 40			159 142 106			145 170 170 240			255 64 64 56			255 113 55 0			0	188	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			255 128 0 			2.5		0.9		-0.1			150 0 150			1500.0		111.0		0.9			120 100 100			180 255 255			126 170 140 240			255 77 77 66			255 120 69 0			0	122	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			255 0 0 			7.5		0.9		0.6			110 40 0			1500.0		10.0		0.8			120 40 40			200 123 96			139 112 87 240			255 88 88 77			255 92 20 0			0	188	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 		255 128 0 			155 0 0 			1.9		0.9		0.3			100 60 0			1500.0		10.0		0.9			120 40 40			30 0 0			67 67 67 240			255 127 96 63			255 165 62 0			0	0	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 		255 5 8 			5 8 0 			0.9		0.5		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 84 109 124			255 34 17 77			0	0	0	1.00		
//
///////////////////////////////////////////SUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		255 255 0 			5 0 0 			0.9		0.3		0.9			200 100 0			1500.0		100.0		0.9			30 20 0			3 3 3			38 38 55 240			255 84 109 141			255 34 17 77			55	0	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 			255 128 0 			255 0 0 			-0.1		0.7		0.5			150 100 0			1500.0		100.0		0.9			70 27 10			50 43 36			53 62 68 240			255 124 93 131			255 34 17 14			55	0	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 128 0 			155 155 155 			8.3		0.9		0.1			140 100 0			1500.0		100.0		0.8			100 34 25			120 92 88			159 138 120 240			255 88 88 88			255 144 77 0			100	69	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			155 155 155 			3.8		0.9		0.1			100 50 0			1500.0		100.0		0.5			120 40 40			159 142 106			145 170 170 240			255 64 64 56			255 113 55 0			55	188	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			255 128 0 			2.5		0.9		-0.1			150 0 150			1500.0		111.0		0.9			120 100 100			180 255 255			126 170 140 240			255 77 77 66			255 120 69 0			33	122	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 			255 128 0 			255 0 0 			7.5		0.9		0.6			110 40 0			1500.0		10.0		0.8			120 40 40			200 123 96			139 112 87 240			255 88 88 77			255 92 20 0			55	188	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 		255 128 0 			155 0 0 			1.9		0.9		0.3			100 60 0			1500.0		10.0		0.9			120 40 40			30 0 0			67 67 67 240			255 81 85 40			255 66 27 0			53	0	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 			255 5 8 			5 8 0 			0.9		0.5		0.6			160 100 0			1500.0		10.0		0.9			70 27 10			0 0 0			67 67 62 240			255 84 109 124			255 34 17 77			55	0	0	1.00		
//
///////////////////////////////////////////SANDSTORM_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot			SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	15 15 15 			180 180 180 			255 255 255 			10 15 20 			20 30 40 		255 255 0 			5 0 0 			0.9		0.9		0.9			50 100 0			150.0		-111.0		0.9			30 20 0			3 3 3			38 38 55 240			255 64 64 64			255 56 38 0			0	12	0	1.00		
// 5 AM
	17 17 17 			180 180 180 			255 255 255 			0 20 20 			0 31 32 		255 128 0 			255 0 0 			-0.1		0.9		0.9			50 100 0			150.0		-111.0		0.9			70 27 10			50 43 36			53 62 68 240			255 64 64 64			255 56 38 0			0	12	0	1.00		
// 6 AM
	40 35 30 			180 170 150 			255 255 255 			57 151 201 			200 144 85 		255 128 0 			255 128 0 			8.3		0.9		-0.1			50 100 0			150.0		-111.0		0.8			100 34 25			120 92 88			185 160 160 192			255 64 64 64			255 56 32 0			0	12	0	1.00		
// 7 AM
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 	0 0 0 			0 0 0 			-0.1		0.9		-0.1			50 50 0			150.0		-111.0		0.5			120 40 40			159 142 106			145 170 170 230			255 64 64 64			255 99 89 77			0	12	0	1.00		
// Midday
	50 50 50 			180 180 180 			255 255 255 			50 120 220 			150 220 250 			0 0 0 			0 0 0 			-0.1		0.9		-0.1			50 0 0			150.0		-111.0		0.9			120 100 100			180 255 255			45 90 90 240			255 64 44 33			255 99 99 77			0	44	0	1.00		
// 7 PM
	40 35 30 			180 170 160 			255 255 255 			50 120 220 			150 220 250 	255 128 0 			255 0 0 			-0.1		0.9		0.9			50 40 0			150.0		-111.0		0.8			120 40 40			200 123 96			98 95 87 240			255 64 64 64			255 99 99 99			0	255	0	1.00		
// 8 PM
	25 15 10 			180 170 160 			255 255 255 			33 113 155 			163 122 88 		255 128 0 			155 0 0 			1.9		0.9		0.9			50 60 0			150.0		-111.0		0.9			120 40 40			0 0 0			67 67 67 240			255 64 64 64			255 56 38 0			0	255	0	1.00		
// 10 PM
	21 20 20 			210 194 182 			255 255 255 			10 15 20 			20 30 40 	255 5 8 			5 8 0 			0.9		0.9		0.9			50 100 0			150.0		-111.0		0.9			70 27 10			0 0 0			67 67 62 240			255 64 64 64			255 56 38 0			0	0	0	1.00		
//
///////////////////////////////////////////UNDERWATER 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			0.9		0.9		0.9			200 100 0			300.0		5.0		0.9			30 20 0			0 0 0			59 68 77 192			255 104 136 83			255 24 76 16			255	0	0	1.00		
// 5 AM
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			-0.1		0.9		0.9			200 100 0			300.0		5.0		0.9			70 27 10			0 0 0			59 68 77 192			255 94 141 95			255 0 70 20			255	0	0	1.00		
// 6 AM
	21 21 21 			135 173 197 			255 255 255 			10 10 10 			20 20 20 			0 0 0 			0 0 0 			3.4		0.8		0.8			200 100 0			300.0		5.0		0.8			100 34 25			0 0 0			62 72 77 192			255 124 174 110			255 0 64 20			255	0	100	1.00		
// 7 AM
	21 21 21 			135 173 197 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			2.5		0.7		0.8			80 80 0			300.0		5.0		0.8			120 40 40			0 0 0			107 117 122 192			255 124 153 104			255 0 48 20			255	0	0	1.00		
// Midday
	21 21 21 			186 186 186 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			0.9		0.5		0.7			80 50 120			300.0		5.0		0.7			120 100 100			0 0 0			141 141 140 255			255 124 143 109			255 0 51 24			255	0	0	1.00		
// 7 PM
	21 21 21 			135 173 193 			255 255 255 			80 80 80 			70 70 70 			0 0 0 			0 0 0 			3.5		0.9		0.9			80 50 0			300.0		5.0		0.8			120 40 40			0 0 0			116 135 144 192			255 124 139 85			255 10 46 22			255	0	0	1.00		
// 8 PM
	21 21 21 			167 198 223 			255 255 255 			40 40 40 			70 70 70 			0 0 0 			0 0 0 			1.9		0.9		0.9			80 80 0			300.0		5.0		0.9			120 40 40			0 0 0			132 176 189 192			255 63 124 99			255 0 87 20			255	0	0	1.00		
// 10 PM
	21 21 21 			167 198 223 			255 255 255 			40 40 40 			50 50 50 			0 0 0 			0 0 0 			0.9		0.9		0.9			200 100 0			300.0		5.0		0.9			70 27 10			0 0 0			161 176 189 192			255 124 124 91			255 0 85 20			255	0	0	1.00		
//
///////////////////////////////////////////EXTRACOLOURS_1 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			166 166 166 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			255 64 64 41			255 64 64 64			0	0	0	1.00		
// 5 AM
	0 0 0 			121 122 122 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.9		0.3		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			65 85 65 147			255 64 64 43			255 73 69 64			0	0	0	1.00		
// 6 AM
	0 0 0 			50 50 50 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			255 64 64 64			255 64 64 64			0	0	0	1.00		
// 7 AM
